0,1,2,3,4
1.0,1.0,42.0,52.55419921875,2.0
3.0,1.0,20.0,15.741700172424316,3.0
3.0,1.0,21.0,7.8541998863220215,1.0
3.0,1.0,21.0,16.100000381469727,1.0
1.0,1.0,61.0,32.32080078125,1.0
2.0,1.0,57.0,12.350000381469727,1.0
1.0,0.0,21.0,77.95829772949219,1.0
3.0,1.0,26.0,7.8958001136779785,1.0
3.0,1.0,30.0,7.73330020904541,1.0
1.0,1.0,80.0,30.0,1.0
3.0,1.0,51.0,7.054200172424316,1.0
1.0,1.0,32.0,30.5,1.0
1.0,1.0,30.0,0.0,1.0
3.0,0.0,9.0,27.899999618530273,6.0
2.0,0.0,28.0,13.0,1.0
3.0,1.0,32.0,7.925000190734863,1.0
2.0,1.0,31.0,26.25,3.0
3.0,0.0,41.0,39.6875,6.0
3.0,1.0,30.0,16.100000381469727,2.0
3.0,1.0,20.0,7.8541998863220215,1.0
1.0,0.0,24.0,69.30000305175781,1.0
3.0,0.0,2.0,27.899999618530273,6.0
3.0,1.0,30.0,56.49580001831055,1.0
3.0,0.0,0.0,19.25830078125,4.0
1.0,1.0,48.0,76.72920227050781,2.0
3.0,1.0,19.0,7.8958001136779785,1.0
1.0,1.0,56.0,35.5,1.0
3.0,1.0,30.0,7.550000190734863,1.0
3.0,0.0,23.0,7.550000190734863,1.0
3.0,1.0,30.0,7.8958001136779785,1.0
2.0,0.0,18.0,23.0,2.0
3.0,1.0,21.0,8.433300018310547,1.0
3.0,0.0,30.0,7.82919979095459,1.0
3.0,0.0,18.0,6.75,1.0
2.0,1.0,24.0,73.5,3.0
3.0,1.0,30.0,7.8958001136779785,1.0
3.0,0.0,32.0,15.5,3.0
2.0,1.0,23.0,13.0,1.0
1.0,1.0,58.0,113.2750015258789,3.0
1.0,1.0,50.0,133.64999389648438,3.0
3.0,1.0,40.0,7.224999904632568,1.0
1.0,1.0,47.0,25.587499618530273,1.0
3.0,1.0,36.0,7.495800018310547,1.0
3.0,1.0,20.0,7.925000190734863,2.0
2.0,1.0,32.0,73.5,3.0
2.0,1.0,25.0,13.0,1.0
3.0,1.0,30.0,7.775000095367432,1.0
